,City,Date,Officer-defined ethnicity,Type,Self-defined ethnicity,Gender,Age range,Removal of more than just outer clothing,Outcome
2482,London,2020-11,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2483,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,10-17,False,A no further action disposal
2484,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,10-17,False,A no further action disposal
2485,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
2486,London,2020-11,Black,Person search,Black/African/Caribbean/Black British - African,Male,18-24,False,A no further action disposal
2487,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2488,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,10-17,False,A no further action disposal
2489,London,2020-11,Black,Person search,Black/African/Caribbean/Black British - Caribbean,Male,18-24,False,A no further action disposal
2490,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
2491,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2492,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,25-34,True,A no further action disposal
2493,London,2020-11,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
2494,London,2020-11,White,Person and Vehicle search,White - Any other White background,Male,18-24,False,Arrest
2495,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,Khat or Cannabis warning
2496,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,A no further action disposal
2497,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,A no further action disposal
2498,London,2020-11,White,Person and Vehicle search,White - Any other White background,Male,18-24,False,Arrest
2499,London,2020-11,White,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2500,London,2020-11,Black,Person and Vehicle search,Black/African/Caribbean/Black British - Caribbean,Male,18-24,False,A no further action disposal
2501,London,2020-11,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,A no further action disposal
2502,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
2503,London,2020-11,White,Person search,White - Any other White background,Male,over 34,False,A no further action disposal
2504,London,2020-11,Black,Person search,Other ethnic group - Not stated,Male,over 34,False,Arrest
2505,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2506,London,2020-11,White,Person search,White - Any other White background,Male,25-34,False,A no further action disposal
2507,London,2020-11,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2508,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,A no further action disposal
2509,London,2020-11,Asian,Person search,Asian/Asian British - Any other Asian background,Male,18-24,False,A no further action disposal
2510,London,2020-11,Asian,Person search,Asian/Asian British - Any other Asian background,Male,18-24,False,Khat or Cannabis warning
2511,London,2020-11,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
2512,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2513,London,2020-11,Black,Person and Vehicle search,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,over 34,False,Arrest
2514,London,2020-11,Asian,Person and Vehicle search,Asian/Asian British - Any other Asian background,Male,18-24,False,Arrest
2515,London,2020-11,White,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2516,London,2020-11,Asian,Person search,Asian/Asian British - Pakistani,Male,over 34,False,A no further action disposal
2517,London,2020-11,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,25-34,False,Arrest
2518,London,2020-11,Asian,Person search,Asian/Asian British - Bangladeshi,Male,18-24,False,A no further action disposal
2519,London,2020-11,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2520,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,25-34,False,A no further action disposal
2521,London,2020-11,White,Person search,White - Any other White background,Male,25-34,False,A no further action disposal
2522,London,2020-11,Other,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
2523,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,A no further action disposal
2524,London,2020-11,White,Person search,White - Any other White background,Male,25-34,False,A no further action disposal
2525,London,2020-11,Black,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2526,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,Arrest
2527,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,Arrest
2528,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
2529,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,25-34,False,Khat or Cannabis warning
2530,London,2020-11,Asian,Person search,Asian/Asian British - Indian,Male,18-24,False,Khat or Cannabis warning
2531,London,2020-11,Asian,Person search,Other ethnic group - Not stated,Female,18-24,False,Khat or Cannabis warning
2532,London,2020-11,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2533,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,A no further action disposal
2534,London,2020-11,Asian,Person search,Asian/Asian British - Bangladeshi,Male,25-34,False,Khat or Cannabis warning
2535,London,2020-11,Asian,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2536,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,10-17,False,A no further action disposal
2537,London,2020-11,Asian,Person search,Other ethnic group - Not stated,Male,over 34,False,A no further action disposal
2538,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,10-17,False,A no further action disposal
2539,London,2020-11,Black,Person and Vehicle search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,over 34,False,A no further action disposal
2540,London,2020-11,Asian,Person search,Other ethnic group - Any other ethnic group,Male,10-17,False,A no further action disposal
2541,London,2020-11,Asian,Person search,Asian/Asian British - Indian,Male,18-24,False,A no further action disposal
2542,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Female,over 34,False,A no further action disposal
2543,London,2020-11,White,Person search,White - Any other White background,Male,25-34,False,A no further action disposal
2544,London,2020-11,Black,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2545,London,2020-11,White,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2546,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,Khat or Cannabis warning
2547,London,2020-11,Black,Person search,Black/African/Caribbean/Black British - Caribbean,Male,18-24,False,Khat or Cannabis warning
2548,London,2020-11,White,Person search,Other ethnic group - Not stated,Female,10-17,False,A no further action disposal
2549,London,2020-11,Black,Person search,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,18-24,False,Khat or Cannabis warning
2550,London,2020-11,White,Person and Vehicle search,White - Any other White background,Male,25-34,False,A no further action disposal
2551,London,2020-11,White,Person search,Other ethnic group - Not stated,Female,10-17,False,A no further action disposal
2552,London,2020-11,Black,Person search,Black/African/Caribbean/Black British - African,Female,25-34,False,Khat or Cannabis warning
2553,London,2020-11,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,25-34,False,Khat or Cannabis warning
2554,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,A no further action disposal
2555,London,2020-11,Other,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2556,London,2020-11,White,Person search,White - English/Welsh/Scottish/Northern Irish/British,Male,over 34,False,A no further action disposal
2557,London,2020-11,Other,Person search,Mixed/Multiple ethnic groups - White and Asian,Male,over 34,False,A no further action disposal
2558,London,2020-11,Asian,Person search,Asian/Asian British - Bangladeshi,Male,over 34,False,Arrest
2559,London,2020-11,White,Person and Vehicle search,Other ethnic group - Not stated,Male,18-24,False,Khat or Cannabis warning
2560,London,2020-11,White,Person and Vehicle search,White - English/Welsh/Scottish/Northern Irish/British,Male,18-24,False,A no further action disposal
2561,London,2020-11,Black,Person search,Other ethnic group - Not stated,Male,18-24,False,A no further action disposal
2562,London,2020-11,Black,Person search,Black/African/Caribbean/Black British - African,Male,25-34,False,A no further action disposal
